date,value
2021-06-09,3103192.5702000004
2021-06-10,2993419.3359000017
2021-06-11,3120118.906500001
2021-06-12,3120118.906500001
2021-06-13,3120118.906500001
2021-06-14,3211751.262200002
2021-06-15,3179122.2604000014
2021-06-16,3140092.807399999
2021-06-17,3209124.636300001
2021-06-18,3150836.661099999
2021-06-19,3150836.661099999
2021-06-20,3150836.661099999
2021-06-21,3176349.9812000035
2021-06-22,3227359.540500004
2021-06-23,3257232.0002000025
2021-06-24,3306377.375800004
2021-06-25,3287234.4690000047
2021-06-26,3287234.4690000047
2021-06-27,3287234.4690000047
2021-06-28,3350393.6501000035
2021-06-29,3287790.6563000036
2021-06-30,3251651.625100003
2021-07-01,3223810.325600004
2021-07-02,3154254.952800004
2021-07-03,3154254.952800004
2021-07-04,3154254.952800004
2021-07-05,3190172.5530000045
2021-07-06,3159574.4311000034
2021-07-07,3085433.2618000037
2021-07-08,3103200.6558000026
2021-07-09,3091627.9007000043
2021-07-10,3091627.9007000043
2021-07-11,3091627.9007000043
2021-07-12,3072231.7145000044
2021-07-13,3038337.517900005
2021-07-14,2935294.992400004
2021-07-15,2881517.1636000033
2021-07-16,2813907.4779000045
2021-07-17,2813907.4779000045
2021-07-18,2813907.4779000045
2021-07-19,2822429.566400006
2021-07-20,2928457.4063000055
2021-07-21,3016717.816100005
2021-07-22,3004799.589300006
2021-07-23,3002518.5460000066
2021-07-24,3002518.5460000066
2021-07-25,3002518.5460000066
2021-07-26,3003043.036500006
2021-07-27,2983547.1857000045
2021-07-28,3030026.4135000054
2021-07-29,2926238.2940000044
2021-07-30,2787588.935700004
2021-07-31,2787588.935700004
2021-08-01,2787588.935700004
2021-08-02,2825989.4209000035
2021-08-03,2847974.152500005
2021-08-04,2838691.2429000046
2021-08-05,2883683.134600005
2021-08-06,2863825.8113000044
2021-08-07,2863825.8113000044
2021-08-08,2863825.8113000044
2021-08-09,2884809.3001000034
2021-08-10,2842468.432600005
2021-08-11,2835970.894300005
2021-08-12,2865071.6801000037
2021-08-13,2869711.9427000056
2021-08-14,2869711.9427000056
2021-08-15,2869711.9427000056
2021-08-16,2824737.505100004
2021-08-17,2771226.029300004
2021-08-18,2753753.245600004
2021-08-19,2708546.1828000033
2021-08-20,2764964.0466000037
2021-08-21,2764964.0466000037
2021-08-22,2764964.0466000037
2021-08-23,2857490.710900004
2021-08-24,2907361.783600005
2021-08-25,2870420.6718000057
2021-08-26,2802508.7182000047
2021-08-27,2830117.1799000036
2021-08-28,2830117.1799000036
2021-08-29,2830117.1799000036
2021-08-30,2827552.403700004
2021-08-31,2846918.152500004
2021-09-01,2856959.6362000043
2021-09-02,2884520.8647000054
2021-09-03,2877806.672800005
2021-09-04,2877806.672800005
2021-09-05,2877806.672800005
2021-09-06,2877806.672800005
2021-09-07,2860517.5879000057
2021-09-08,2801836.4128000042
2021-09-09,2812512.1149000046
2021-09-10,2796211.168600005
2021-09-11,2796211.168600005
2021-09-12,2796211.168600005
2021-09-13,2808574.488600006
2021-09-14,2777437.988100004
2021-09-15,2851272.4126000055
2021-09-16,2819261.7477000053
2021-09-17,2764060.238900005
2021-09-18,2764060.238900005
2021-09-19,2764060.238900005
2021-09-20,2610443.687800006
2021-09-21,2632443.570500004
2021-09-22,2677823.779400004
2021-09-23,2721241.1831000056
2021-09-24,2686350.789500005
2021-09-25,2686350.789500005
2021-09-26,2686350.789500005
2021-09-27,2746376.688200003
2021-09-28,2664107.6167000043
2021-09-29,2610878.349000005
2021-09-30,2640412.5229000044
2021-10-01,2683922.164700005
2021-10-02,2683922.164700005
2021-10-03,2683922.164700005
2021-10-04,2634863.0123000056
2021-10-05,2665071.378100004
2021-10-06,2615827.1800000034
2021-10-07,2669434.4931000066
2021-10-08,2670599.479000005
2021-10-09,2670599.479000005
2021-10-10,2670599.479000005
2021-10-11,2689485.320500004
2021-10-12,2722045.489000005
2021-10-13,2743171.344100005
2021-10-14,2750409.7794000045
2021-10-15,2755886.848900006
2021-10-16,2755886.848900006
2021-10-17,2755886.848900006
2021-10-18,2772772.286900005
2021-10-19,2789394.652300005
2021-10-20,2817158.526300004
2021-10-21,2795184.5531000053
2021-10-22,2786303.7690000045
2021-10-23,2786303.7690000045
2021-10-24,2786303.7690000045
2021-10-25,2862078.5906000063
2021-10-26,2838735.9899000064
2021-10-27,2765045.9005000074
2021-10-28,2822812.2152000065
2021-10-29,2815669.630700006
2021-10-30,2815669.630700006
2021-10-31,2815669.630700006
2021-11-01,2908826.495100006
2021-11-02,2920378.6440000064
2021-11-03,2929893.3653000067
2021-11-04,2922267.543700006
2021-11-05,2924876.4505000054
2021-11-06,2924876.4505000054
2021-11-07,2924876.4505000054
2021-11-08,3031300.9643000085
2021-11-09,2996350.7125000055
2021-11-10,2891581.5264000064
2021-11-11,2971420.830700007
2021-11-12,2988602.0369000062
2021-11-13,2988602.0369000062
2021-11-14,2988602.0369000062
2021-11-15,2959718.5386000057
2021-11-16,2945543.5147000076
2021-11-17,2900758.6930000065
2021-11-18,2876991.499700007
2021-11-19,2873460.4804000077
2021-11-20,2873460.4804000077
2021-11-21,2873460.4804000077
2021-11-22,2845792.6915000067
2021-11-23,2834797.584200007
2021-11-24,2854572.3941000067
2021-11-25,2854572.3941000067
2021-11-26,2790698.100000007
2021-11-27,2790698.100000007
2021-11-28,2790698.100000007
2021-11-29,2864104.760500006
2021-11-30,2808201.8797000074
2021-12-01,2716890.5872000074
2021-12-02,2713515.116700007
2021-12-03,2649151.5991000077
2021-12-04,2649151.5991000077
2021-12-05,2649151.5991000077
2021-12-06,2649382.035500008
2021-12-07,2670699.4160000086
2021-12-08,2659188.808600008
2021-12-09,2673081.8968000086
2021-12-10,2703543.855100009
2021-12-11,2703543.855100009
2021-12-12,2703543.855100009
