date,value
2022-09-24,2287724.9367999956
2022-09-25,2287724.9367999956
2022-09-26,2262963.189899995
2022-09-27,2279529.618499994
2022-09-28,2348082.999199994
2022-09-29,2285417.0621999926
2022-09-30,2264993.2662999933
2022-10-01,2264993.2662999933
2022-10-02,2264993.2662999933
2022-10-03,2348964.503299993
2022-10-04,2459965.244999992
2022-10-05,2455025.6051999894
2022-10-06,2458587.2692999914
2022-10-07,2408467.679799992
2022-10-08,2408467.679799992
2022-10-09,2408467.679799992
2022-10-10,2363989.916399991
2022-10-11,2327607.086099989
2022-10-12,2329447.5997999907
2022-10-13,2374749.7888999884
2022-10-14,2295524.8007999877
2022-10-15,2295524.8007999877
2022-10-16,2295524.8007999877
2022-10-17,2369737.2232999876
2022-10-18,2400876.5608999874
2022-10-19,2371128.288899988
2022-10-20,2370448.8023999888
2022-10-21,2418922.148099987
2022-10-22,2418922.148099987
2022-10-23,2418922.148099987
2022-10-24,2412480.763999988
2022-10-25,2514693.3923999895
2022-10-26,2527573.0080999886
2022-10-27,2518751.2662999877
2022-10-28,2543725.1346999863
2022-10-29,2543725.1346999863
2022-10-30,2543725.1346999863
2022-10-31,2538689.791899986
2022-11-01,2560092.6514999857
2022-11-02,2479211.2148999847
2022-11-03,2476487.904099981
2022-11-04,2545915.379599984
2022-11-05,2545915.379599984
2022-11-06,2545915.379599984
2022-11-07,2559303.8431999814
2022-11-08,2563551.2138999826
2022-11-09,2474731.1528999824
2022-11-10,2582204.4053999814
2022-11-11,2671481.9751999835
2022-11-12,2671481.9751999835
2022-11-13,2671481.9751999835
2022-11-14,2645571.520499982
2022-11-15,2662351.343799979
2022-11-16,2601043.1138999797
2022-11-17,2572385.922599981
2022-11-18,2568265.155599979
2022-11-19,2568265.155599979
2022-11-20,2568265.155599979
2022-11-21,2532809.903399982
2022-11-22,2547271.300799979
2022-11-23,2570401.04149998
2022-11-24,2570401.04149998
2022-11-25,2570462.6759999795
2022-11-26,2570462.6759999795
2022-11-27,2570462.6759999795
2022-11-28,2528310.1094999774
2022-11-29,2550051.8637999757
2022-11-30,2639366.065699978
2022-12-01,2646728.7803999768
2022-12-02,2658574.7482999773
2022-12-03,2658574.7482999773
2022-12-04,2658574.7482999773
2022-12-05,2581636.875499978
2022-12-06,2536572.527899979
2022-12-07,2522686.837899978
2022-12-08,2556921.7563999803
2022-12-09,2530832.61309998
2022-12-10,2530832.61309998
2022-12-11,2530832.61309998
2022-12-12,2571887.1063999794
2022-12-13,2587165.282899979
2022-12-14,2578885.3508999795
2022-12-15,2487572.5212999773
2022-12-16,2466758.8294999795
2022-12-17,2466758.8294999795
2022-12-18,2466758.8294999795
2022-12-19,2430397.974399978
2022-12-20,2457165.5047999783
2022-12-21,2494318.3858999806
2022-12-22,2469298.224099979
2022-12-23,2465132.3032999774
2022-12-24,2465132.3032999774
2022-12-25,2465132.3032999774
2022-12-26,2465132.3032999774
2022-12-27,2434598.374899977
2022-12-28,2410438.355899975
2022-12-29,2478425.4538999777
2022-12-30,2481147.847099977
2022-12-31,2481147.847099977
2023-01-01,2481147.847099977
2023-01-02,2481147.847099977
2023-01-03,2473689.9138999763
2023-01-04,2555372.188699978
2023-01-05,2545931.2485999796
2023-01-06,2591245.1264999793
2023-01-07,2591245.1264999793
2023-01-08,2591245.1264999793
2023-01-09,2631532.009099981
2023-01-10,2660723.61319998
2023-01-11,2693894.418299978
2023-01-12,2744099.7789999796
2023-01-13,2763365.51819998
2023-01-14,2763365.51819998
2023-01-15,2763365.51819998
